1.279619975599667094e-04
1.828028536570953022e-03
3.656057073141906369e-05
6.373102531022914940e-04
5.102950006446080843e-04
2.169661864228807253e-03
2.304139807553405410e-03
1.394548213073081759e-03
5.196241276836042189e-07
-3.199927221908273056e-01
8.105923293503045635e-01
-4.904168043058201309e-01
4.980370361419748319e-04
1.661073967210820223e-03
7.841227157173339757e-04
4.040362928475272827e-03
2.596470340792645867e-04
3.002834050991795545e-04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
